city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid,lineage_ruling
ANHUI_WUHU,gdp_percapita,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26069.html,26069,K669fix-parse-2021
ANHUI_WUHU,fiscal_rev,2021,361.20,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/26069.html,26069,K669fix-parse-2021
ANHUI_WUHU,fixed_asset,2021,,,DATA_MISSING,"669通用 parse-2021: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/26069.html,26069,K669fix-parse-2021
ANHUI_WUHU,retail,2021,1972.95,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/26069.html,26069,K669fix-parse-2021
ANHUI_WUHU,trade,2021,65.61,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/26069.html,26069,K669fix-parse-2021
ANHUI_BENGBU,gdp_total,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,gdp_growth,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,primary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 primary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,secondary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 secondary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,tertiary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 tertiary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,gdp_percapita,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,fiscal_rev,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 fiscal_rev 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,fixed_asset,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 fixed_asset 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,retail,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_BENGBU,trade,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 trade 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26070.html,26070,K669fix-parse-2021
ANHUI_MAANSHAN,gdp_total,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,gdp_growth,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,primary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 primary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,secondary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 secondary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,tertiary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 tertiary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,gdp_percapita,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,fiscal_rev,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 fiscal_rev 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,fixed_asset,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 fixed_asset 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,retail,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_MAANSHAN,trade,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 trade 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/26064.html,26064,K669fix-parse-2021
ANHUI_ANQING,gdp_total,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,gdp_growth,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,primary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 primary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,secondary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 secondary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,tertiary_gdp,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 tertiary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,gdp_percapita,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,fiscal_rev,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 fiscal_rev 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,fixed_asset,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 fixed_asset 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,retail,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_ANQING,trade,2021,,,DATA_MISSING,669通用 parse-2021: bulletin 无 trade 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/28763.html,28763,K669fix-parse-2021
ANHUI_HEFEI,gdp_total,2022,,,DATA_MISSING,669通用 parse-2022: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/38447.html,38447,K669fix-parse-2022
ANHUI_HEFEI,gdp_growth,2022,,,DATA_MISSING,669通用 parse-2022: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/38447.html,38447,K669fix-parse-2022
ANHUI_HEFEI,primary_gdp,2022,,,DATA_MISSING,669通用 parse-2022: bulletin 无 primary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/38447.html,38447,K669fix-parse-2022
ANHUI_HEFEI,secondary_gdp,2022,,,DATA_MISSING,669通用 parse-2022: bulletin 无 secondary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/38447.html,38447,K669fix-parse-2022
