city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid,lineage_ruling
FUJIAN_XIAMEN,gdp_growth,2024,5.5,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
FUJIAN_XIAMEN,primary_gdp,2024,26.34,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
FUJIAN_XIAMEN,secondary_gdp,2024,3147.40,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
FUJIAN_XIAMEN,tertiary_gdp,2024,5415.28,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
FUJIAN_XIAMEN,gdp_percapita,2024,,,DATA_MISSING,669通用 parse-2024: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
FUJIAN_XIAMEN,fiscal_rev,2024,933.19,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
FUJIAN_XIAMEN,fixed_asset,2024,,,DATA_MISSING,"669通用 parse-2024: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
FUJIAN_XIAMEN,retail,2024,,,DATA_MISSING,669通用 parse-2024: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
FUJIAN_XIAMEN,trade,2024,9326.12,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57609.html,57609,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,gdp_total,2024,26727.0,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,gdp_growth,2024,6.0,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,primary_gdp,2024,202.0,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,secondary_gdp,2024,12516.7,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,tertiary_gdp,2024,14008.3,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,gdp_percapita,2024,,,DATA_MISSING,669通用 parse-2024: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,fiscal_rev,2024,2459.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,fixed_asset,2024,6135.7,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,retail,2024,,,DATA_MISSING,669通用 parse-2024: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_SUZHOU,trade,2024,26193.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61278.html,61278,K669b-i-batch1-parse-2024
JIANGSU_WUXI,gdp_total,2024,16263.29,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,gdp_growth,2024,5.8,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,primary_gdp,2024,140.45,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,secondary_gdp,2024,7716.02,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,tertiary_gdp,2024,8406.82,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,gdp_percapita,2024,,,DATA_MISSING,669通用 parse-2024: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,fiscal_rev,2024,1201.56,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,fixed_asset,2024,4587.36,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,retail,2024,4284.06,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
JIANGSU_WUXI,trade,2024,7709.46,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60801.html,60801,K669b-i-batch1-parse-2024
